State Id,Program Title,ServiceCode,ServiceTitle,ActualStartDate,ActualEndDate,CompletionStatus,ServiceProviderName,CourseName,CredentialType 1,CredentialDate 1,CredentialType 2,CredentialDate 2,ExitReason,ExitDate,Q0 -Wages at Exit,EmploymentStartDate,EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,PlacementHourWage,MedicalBenefits,OtherBenefits,TrainRelatedEmp,NonTraditionalEmp,NAICSCode,QTR1A Exit,QTR2A Exit,QTR3A Exit,Year,OfficeName,JobOrderNo.,Q0 -Wages at Exit 
114450,DC Infrastructure Academy,608,1K Opportunities,7/16/2018,7/17/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,10/3/2019,0.0,10/13/2018,US Postal Service,Washington,DC,City Carrier Assistant 1,40,17.79,0,0,9,0,491110,0,0,0,2018,0,0.0,0.0
114450,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,10/3/2019,0.0,10/13/2018,US Postal Service,Washington,DC,City Carrier Assistant 1,40,17.79,0,0,9,0,491110,0,0,0,2018,0,0.0,0.0
449407,DC Infrastructure Academy,102,Initial Assessment,3/23/2018,3/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/8/2019,0.0,7/8/2019,DC Department of Public Works,Washington,DC,Motor Vehicle Operator,40,23.5,1,1,9,0,924110,0,0,0,2018,0,0.0,0.0
449407,DC Infrastructure Academy,125,Staff-Assisted Job Search,9/26/2018,9/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/8/2019,0.0,7/8/2019,DC Department of Public Works,Washington,DC,Motor Vehicle Operator,40,23.5,1,1,9,0,924110,0,0,0,2018,0,0.0,0.0
449407,DC Infrastructure Academy,125,Staff-Assisted Job Search,9/27/2018,9/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/8/2019,0.0,7/8/2019,DC Department of Public Works,Washington,DC,Motor Vehicle Operator,40,23.5,1,1,9,0,924110,0,0,0,2018,0,0.0,0.0
449407,DC Infrastructure Academy,237,Submission of Local Training Package,4/5/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/8/2019,0.0,7/8/2019,DC Department of Public Works,Washington,DC,Motor Vehicle Operator,40,23.5,1,1,9,0,924110,0,0,0,2018,0,0.0,0.0
449407,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,9/7/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,7/8/2019,0.0,7/8/2019,DC Department of Public Works,Washington,DC,Motor Vehicle Operator,40,23.5,1,1,9,0,924110,0,0,0,2018,0,0.0,0.0
191790,DC Infrastructure Academy,101,Orientation,6/18/2018,6/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/13/2020,0.0,12/3/2018,UPS,0,0,Preloader,40,11.5,0,1,9,0,0,0,0,0,2018,0,0.0,0.0
191790,DC Infrastructure Academy,102,Initial Assessment,3/26/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/13/2020,0.0,12/3/2018,UPS,0,0,Preloader,40,11.5,0,1,9,0,0,0,0,0,2018,0,0.0,0.0
191790,DC Infrastructure Academy,138,Career Counseling,6/18/2018,6/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/13/2020,0.0,12/3/2018,UPS,0,0,Preloader,40,11.5,0,1,9,0,0,0,0,0,2018,0,0.0,0.0
191790,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),6/18/2018,9/26/2018,Unsuccessful Completion - Did Not Meet Requirement,University of the District of Columbia (UDC),Quick Path to Energy,0,0,0,0,Successful Completion Employed,4/13/2020,0.0,12/3/2018,UPS,0,0,Preloader,40,11.5,0,1,9,0,0,0,0,0,2018,0,0.0,0.0
191790,DC Infrastructure Academy,608,1K Opportunities,6/25/2018,9/26/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,4/13/2020,0.0,12/3/2018,UPS,0,0,Preloader,40,11.5,0,1,9,0,0,0,0,0,2018,0,0.0,0.0
473599,DC Infrastructure Academy,102,Initial Assessment,3/23/2018,3/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/3/2019,0.0,7/30/2018,Lane Construction,Chantilly,VA,Construction Worker,40,25.7,1,1,9,0,237310,0,0,0,2018,0,0.0,0.0
473599,DC Infrastructure Academy,237,Submission of Local Training Package,3/27/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/3/2019,0.0,7/30/2018,Lane Construction,Chantilly,VA,Construction Worker,40,25.7,1,1,9,0,237310,0,0,0,2018,0,0.0,0.0
473599,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,4/28/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,10/3/2019,0.0,7/30/2018,Lane Construction,Chantilly,VA,Construction Worker,40,25.7,1,1,9,0,237310,0,0,0,2018,0,0.0,0.0
24342,DC Infrastructure Academy,102,Initial Assessment,3/26/2018,3/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,3/3/2020,0.0,3/18/2019,Adecco Employment Services,Washington,DC,ASSOCIATE EMPLOYEE PT,20,11.82,1,1,9,0,561310,0,0,0,2018,0,0.0,0.0
24342,DC Infrastructure Academy,237,Submission of Local Training Package,3/27/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,3/3/2020,0.0,3/18/2019,Adecco Employment Services,Washington,DC,ASSOCIATE EMPLOYEE PT,20,11.82,1,1,9,0,561310,0,0,0,2018,0,0.0,0.0
24342,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,4/27/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,3/3/2020,0.0,3/18/2019,Adecco Employment Services,Washington,DC,ASSOCIATE EMPLOYEE PT,20,11.82,1,1,9,0,561310,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,106,Provided Support/Instruction on Internet Job Search,8/1/2018,8/1/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,115,Resume Preparation Assistance,8/1/2018,8/1/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,102,Initial Assessment,3/26/2018,3/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,125,Staff-Assisted Job Search,7/31/2018,7/31/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,125,Staff-Assisted Job Search,9/26/2018,9/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,125,Staff-Assisted Job Search,9/27/2018,9/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,237,Submission of Local Training Package,3/27/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,9/24/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
136806,DC Infrastructure Academy,893,Unsubsidized Employment,9/24/2018,9/24/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/24/2019,Transforce Inc,Alexandria,VA,Driver,40,15,0,0,9,0,561311,0,0,0,2018,0,0.0,0.0
114286,DC Infrastructure Academy,237,Submission of Local Training Package,3/29/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,6/28/2019,0.0,6/28/2019,Classic Concierge Inc,Arlington,VA,Concierge,40,14.5,0,0,9,0,812990,0,0,0,2018,0,0.0,0.0
114286,DC Infrastructure Academy,102,Initial Assessment,3/26/2018,3/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,6/28/2019,0.0,6/28/2019,Classic Concierge Inc,Arlington,VA,Concierge,40,14.5,0,0,9,0,812990,0,0,0,2018,0,0.0,0.0
114286,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,Community Tech LLC,Work Readiness,0,0,0,0,Successful Completion Employed,6/28/2019,0.0,6/28/2019,Classic Concierge Inc,Arlington,VA,Concierge,40,14.5,0,0,9,0,812990,0,0,0,2018,0,0.0,0.0
114286,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,4/26/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,6/28/2019,0.0,6/28/2019,Classic Concierge Inc,Arlington,VA,Concierge,40,14.5,0,0,9,0,812990,0,0,0,2018,0,0.0,0.0
114286,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,8/28/2018,Unsuccessful Completion - Dropped Out,0,0,0,0,0,0,Successful Completion Employed,6/28/2019,0.0,6/28/2019,Classic Concierge Inc,Arlington,VA,Concierge,40,14.5,0,0,9,0,812990,0,0,0,2018,0,0.0,0.0
15583,DC Infrastructure Academy,102,Initial Assessment,3/26/2018,3/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/24/2020,0.0,2/10/2020,Global Employment Solutions,0,0,Admin Asst 1,40,17.15,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
15583,DC Infrastructure Academy,237,Submission of Local Training Package,3/27/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/24/2020,0.0,2/10/2020,Global Employment Solutions,0,0,Admin Asst 1,40,17.15,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
15583,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,4/26/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,2/24/2020,0.0,2/10/2020,Global Employment Solutions,0,0,Admin Asst 1,40,17.15,0,0,9,0,0,0,0,0,2018,0,0.0,0.0
90327,DC Infrastructure Academy,237,Submission of Local Training Package,3/29/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2018,Bates Trucking & Trash Removal,Bladensburg,MD,Driver,40,15,0,0,9,0,484230,0,0,0,2018,0,0.0,0.0
90327,DC Infrastructure Academy,101,Orientation,8/20/2018,8/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2018,Bates Trucking & Trash Removal,Bladensburg,MD,Driver,40,15,0,0,9,0,484230,0,0,0,2018,0,0.0,0.0
90327,DC Infrastructure Academy,102,Initial Assessment,3/29/2018,3/29/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2018,Bates Trucking & Trash Removal,Bladensburg,MD,Driver,40,15,0,0,9,0,484230,0,0,0,2018,0,0.0,0.0
90327,DC Infrastructure Academy,125,Staff-Assisted Job Search,9/26/2018,9/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2018,Bates Trucking & Trash Removal,Bladensburg,MD,Driver,40,15,0,0,9,0,484230,0,0,0,2018,0,0.0,0.0
90327,DC Infrastructure Academy,125,Staff-Assisted Job Search,9/27/2018,9/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2018,Bates Trucking & Trash Removal,Bladensburg,MD,Driver,40,15,0,0,9,0,484230,0,0,0,2018,0,0.0,0.0
90327,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,9/14/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2018,Bates Trucking & Trash Removal,Bladensburg,MD,Driver,40,15,0,0,9,0,484230,0,0,0,2018,0,0.0,0.0
90327,DC Infrastructure Academy,893,Unsubsidized Employment,9/25/2018,9/25/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,9/25/2018,Bates Trucking & Trash Removal,Bladensburg,MD,Driver,40,15,0,0,9,0,484230,0,0,0,2018,0,0.0,0.0
105821,DC Infrastructure Academy,101,Orientation,6/6/2018,6/6/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/2/2018,0.0,7/2/2018,"Compass Group USA, Inc.",Charlotte,NC,Bartender,25,19.28,0,0,9,0,722310,0,0,0,2018,0,0.0,0.0
105821,DC Infrastructure Academy,102,Initial Assessment,6/6/2018,6/6/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/2/2018,0.0,7/2/2018,"Compass Group USA, Inc.",Charlotte,NC,Bartender,25,19.28,0,0,9,0,722310,0,0,0,2018,0,0.0,0.0
105821,DC Infrastructure Academy,138,Career Counseling,6/6/2018,6/6/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/2/2018,0.0,7/2/2018,"Compass Group USA, Inc.",Charlotte,NC,Bartender,25,19.28,0,0,9,0,722310,0,0,0,2018,0,0.0,0.0
105821,DC Infrastructure Academy,237,Submission of Local Training Package,6/6/2018,7/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/2/2018,0.0,7/2/2018,"Compass Group USA, Inc.",Charlotte,NC,Bartender,25,19.28,0,0,9,0,722310,0,0,0,2018,0,0.0,0.0
105821,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),7/23/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,7/2/2018,0.0,7/2/2018,"Compass Group USA, Inc.",Charlotte,NC,Bartender,25,19.28,0,0,9,0,722310,0,0,0,2018,0,0.0,0.0
105821,DC Infrastructure Academy,608,1K Opportunities,7/23/2018,3/26/2019,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,7/2/2018,0.0,7/2/2018,"Compass Group USA, Inc.",Charlotte,NC,Bartender,25,19.28,0,0,9,0,722310,0,0,0,2018,0,0.0,0.0
105821,DC Infrastructure Academy,893,Unsubsidized Employment,7/2/2018,7/2/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,7/2/2018,0.0,7/2/2018,"Compass Group USA, Inc.",Charlotte,NC,Bartender,25,19.28,0,0,9,0,722310,0,0,0,2018,0,0.0,0.0
473793,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/28/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,0,0,0,0,Successful Completion Employed,2/28/2020,0.0,5/28/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,Installer,40,17,1,1,9,0,221114,0,0,0,2018,0,0.0,0.0
473793,DC Infrastructure Academy,893,Unsubsidized Employment,5/28/2018,6/26/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,2/28/2020,0.0,5/28/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,Installer,40,17,1,1,9,0,221114,0,0,0,2018,0,0.0,0.0
83048,DC Infrastructure Academy,237,Submission of Local Training Package,3/29/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/1/2019,0.0,7/1/2019,Zeta Phi Beta Sorority,Washington,DC,Administrative,40,24.38,0,0,9,0,813410,0,0,0,2018,0,0.0,0.0
83048,DC Infrastructure Academy,102,Initial Assessment,3/28/2018,3/28/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/1/2019,0.0,7/1/2019,Zeta Phi Beta Sorority,Washington,DC,Administrative,40,24.38,0,0,9,0,813410,0,0,0,2018,0,0.0,0.0
83048,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/19/2018,7/20/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,7/1/2019,0.0,7/1/2019,Zeta Phi Beta Sorority,Washington,DC,Administrative,40,24.38,0,0,9,0,813410,0,0,0,2018,0,0.0,0.0
83048,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,7/1/2019,0.0,7/1/2019,Zeta Phi Beta Sorority,Washington,DC,Administrative,40,24.38,0,0,9,0,813410,0,0,0,2018,0,0.0,0.0
83048,DC Infrastructure Academy,608,1K Opportunities,7/18/2018,7/18/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,7/1/2019,0.0,7/1/2019,Zeta Phi Beta Sorority,Washington,DC,Administrative,40,24.38,0,0,9,0,813410,0,0,0,2018,0,0.0,0.0
83048,DC Infrastructure Academy,608,1K Opportunities,7/19/2018,7/20/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,7/1/2019,0.0,7/1/2019,Zeta Phi Beta Sorority,Washington,DC,Administrative,40,24.38,0,0,9,0,813410,0,0,0,2018,0,0.0,0.0
181517,DC Infrastructure Academy,101,Orientation,6/18/2018,6/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/4/2018,0.0,10/4/2018,"ALBERTSONS COMPANIES, INC.",0,0,Baker-Assistant,40,13.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
181517,DC Infrastructure Academy,102,Initial Assessment,4/4/2018,4/4/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/4/2018,0.0,10/4/2018,"ALBERTSONS COMPANIES, INC.",0,0,Baker-Assistant,40,13.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
181517,DC Infrastructure Academy,138,Career Counseling,6/18/2018,6/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/4/2018,0.0,10/4/2018,"ALBERTSONS COMPANIES, INC.",0,0,Baker-Assistant,40,13.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
