State Id,Program Title,"Service
Code","Service
Title","Actual
Start
Date","Actual
End
Date","Completion
Status","Service
Provider
Name","Course
Name","Credential
Type 1","Credential
Date 1","Credential
Type 2","Credential
Date 2","Exit
Reason","Exit
Date",Q0 -Wages at Exit,"Employment
Start
Date",EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,"Placement
Hour
Wage","Medical
Benefits","Other
Benefits","Train
Related
Emp","Non
Traditional
Emp","NAICS
Code",QTR1A Exit,QTR2A Exit,QTR3A Exit
70735,DC Infrastructure Academy,102,Initial Assessment,3/28/2018,3/28/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,,,,                              ,,,,,,,,,,,,,,
70735,DC Infrastructure Academy,138,Career Counseling,6/18/2018,6/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,,,,                              ,,,,,,,,,,,,,,
70735,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),6/18/2018,6/23/2018,Unsuccessful Completion - Dropped Out,University of the District of Columbia (UDC),Quick Path to Energy,,,,,,,,                              ,,,,,,,,,,,,,,
70735,DC Infrastructure Academy,608,1K Opportunities,6/25/2018,6/25/2018,Unsuccessful Completion - Dropped Out,,,,,,,,,,                              ,,,,,,,,,,,,,,
438638,DC Infrastructure Academy,102,Initial Assessment,4/5/2018,4/5/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,,,,                              ,,,,,,,,,,,,,,
438638,DC Infrastructure Academy,237,Submission of Local Training Package,4/19/2018,5/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,,,,                              ,,,,,,,,,,,,,,
438638,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),5/18/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,,,,                              ,,,,,,,,,,,,,,
59448,DC Infrastructure Academy,237,Submission of Local Training Package,3/29/2018,5/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,,,,                              ,,,,,,,,,,,,,,
59448,DC Infrastructure Academy,102,Initial Assessment,3/27/2018,3/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,,,,                              ,,,,,,,,,,,,,,
59448,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),5/18/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,,,,                              ,,,,,,,,,,,,,,
131034,DC Infrastructure Academy,237,Submission of Local Training Package,3/19/2018,5/3/2018,Unsuccessful Completion - Failed to Report,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
131034,DC Infrastructure Academy,102,Initial Assessment,3/19/2018,3/19/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
77693,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/16/2018,7/17/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,9/16/2018,,9/16/2018,Advance Auto Parts,Oxon Hill,MD,Store Driver,40,11.84,0,0,9,0,441310,,,
77693,DC Infrastructure Academy,608,1K Opportunities,7/16/2018,7/17/2018,Successful Completion,,,,,,,Successful Completion Employed,9/16/2018,,9/16/2018,Advance Auto Parts,Oxon Hill,MD,Store Driver,40,11.84,0,0,9,0,441310,,,
77693,DC Infrastructure Academy,893,Unsubsidized Employment,9/16/2018,9/16/2018,Successful Completion,,,,,,,Successful Completion Employed,9/16/2018,,9/16/2018,Advance Auto Parts,Oxon Hill,MD,Store Driver,40,11.84,0,0,9,0,441310,,,
100185,DC Infrastructure Academy,237,Submission of Local Training Package,3/20/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,9/25/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
100185,DC Infrastructure Academy,115,Resume Preparation Assistance,4/26/2018,4/26/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,9/25/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
100185,DC Infrastructure Academy,101,Orientation,8/13/2018,8/13/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,9/25/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
100185,DC Infrastructure Academy,102,Initial Assessment,3/20/2018,3/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,9/25/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
100185,DC Infrastructure Academy,220,Job Readiness Training,8/20/2018,9/27/2018,Successful Completion,Community Tech LLC,Work Readiness,5,9/25/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
100185,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),5,9/25/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
100185,DC Infrastructure Academy,608,1K Opportunities,8/20/2018,9/27/2018,Successful Completion,,,5,9/25/2019,,,Unknown Status,4/17/2020,,                              ,,,,,,,,,,,,,,
468570,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Successful Completion Employed,10/2/2019,,5/29/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,installer,40,17,1,1,9,0,221114,,,
468570,DC Infrastructure Academy,893,Unsubsidized Employment,5/29/2018,6/26/2018,Successful Completion,,,,,,,Successful Completion Employed,10/2/2019,,5/29/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,installer,40,17,1,1,9,0,221114,,,
468570,DC Infrastructure Academy,893,Unsubsidized Employment,6/26/2018,6/26/2018,Successful Completion,,,,,,,Successful Completion Employed,10/2/2019,,5/29/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,installer,40,17,1,1,9,0,221114,,,
348726,DC Infrastructure Academy,237,Submission of Local Training Package,3/20/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/14/2020,,4/15/2019,District Dept. of Transportation (DDOT),,, Street Sign Installer,40,16,1,1,9,0,,,,
348726,DC Infrastructure Academy,102,Initial Assessment,3/20/2018,3/20/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/14/2020,,4/15/2019,District Dept. of Transportation (DDOT),,, Street Sign Installer,40,16,1,1,9,0,,,,
348726,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/26/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,Successful Completion Employed,1/14/2020,,4/15/2019,District Dept. of Transportation (DDOT),,, Street Sign Installer,40,16,1,1,9,0,,,,
471650,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/4/2018,Unsuccessful Completion - Provider Closed,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
471631,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
457294,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Successful Completion Employed,10/2/2019,,11/19/2018,Walmart,,,Unskilled Laborer,40,12.3,1,1,9,0,,,,
426382,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Successful Completion Employed,6/4/2018,,6/4/2018,Grid Alternatives,Washington,DC,Installer,40,15,1,1,9,0,624410,,,
426382,DC Infrastructure Academy,893,Unsubsidized Employment,6/26/2018,6/26/2018,Successful Completion,,,,,,,Successful Completion Employed,6/4/2018,,6/4/2018,Grid Alternatives,Washington,DC,Installer,40,15,1,1,9,0,624410,,,
471787,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
416433,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
471630,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
324183,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Successful Completion Employed,10/2/2019,,5/29/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,Installer,40,17,1,1,9,0,221114,,,
324183,DC Infrastructure Academy,893,Unsubsidized Employment,5/29/2018,6/26/2018,Successful Completion,,,,,,,Successful Completion Employed,10/2/2019,,5/29/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,Installer,40,17,1,1,9,0,221114,,,
472060,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Successful Completion Employed,10/2/2019,,6/4/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,Interconnection Specialist,40,26.44,1,1,9,0,221114,,,
472060,DC Infrastructure Academy,893,Unsubsidized Employment,6/4/2018,6/26/2018,Successful Completion,,,,,,,Successful Completion Employed,10/2/2019,,6/4/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,Interconnection Specialist,40,26.44,1,1,9,0,221114,,,
465593,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
471632,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Successful Completion Employed,6/26/2018,,5/29/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,Electrician,40,17,1,1,9,0,221114,,,
471632,DC Infrastructure Academy,893,Unsubsidized Employment,6/26/2018,6/26/2018,Successful Completion,,,,,,,Successful Completion Employed,6/26/2018,,5/29/2018,Blue Ocean New Energy dba New Columbia Solar,Washington,DC,Electrician,40,17,1,1,9,0,221114,,,
423769,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
423769,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/16/2018,7/17/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
423769,DC Infrastructure Academy,608,1K Opportunities,7/16/2018,7/17/2018,Successful Completion,,,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
471962,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Successful Completion Employed,10/2/2019,,7/24/2019,Best Buy,Alexandria,VA,Customer Service Specialist,40,13.6,1,1,9,0,443142,,,
471783,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/14/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Successful Completion Employed,10/2/2019,,3/9/2020,Intersolutions Inc,Washington,DC,Porter,40,17,1,1,9,0,999990,,,
471785,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
70430,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),3/6/2018,5/25/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
54743,DC Infrastructure Academy,893,Unsubsidized Employment,6/25/2018,6/25/2018,Successful Completion,,,,,,,Unknown Status,10/3/2019,,6/25/2018,Department of Transportation,,,Street Sign Installer,40,14,0,0,9,0,,,,
54743,DC Infrastructure Academy,102,Initial Assessment,3/22/2018,3/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/3/2019,,6/25/2018,Department of Transportation,,,Street Sign Installer,40,14,0,0,9,0,,,,
54743,DC Infrastructure Academy,237,Submission of Local Training Package,3/22/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/3/2019,,6/25/2018,Department of Transportation,,,Street Sign Installer,40,14,0,0,9,0,,,,
54743,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),4/23/2018,4/27/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,Unknown Status,10/3/2019,,6/25/2018,Department of Transportation,,,Street Sign Installer,40,14,0,0,9,0,,,,
462108,DC Infrastructure Academy,101,Orientation,5/17/2018,5/17/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,11/26/2019,,                              ,,,,,,,,,,,,,,
114450,DC Infrastructure Academy,237,Submission of Local Training Package,3/22/2018,4/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,10/3/2019,,10/13/2018,US Postal Service,Washington,DC,City Carrier Assistant 1,40,17.79,0,0,9,0,491110,,,
114450,DC Infrastructure Academy,102,Initial Assessment,3/22/2018,3/22/2018,Successful Completion,,,,,,,Successful Completion Employed,10/3/2019,,10/13/2018,US Postal Service,Washington,DC,City Carrier Assistant 1,40,17.79,0,0,9,0,491110,,,
114450,DC Infrastructure Academy,115,Resume Preparation Assistance,5/15/2018,5/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,10/3/2019,,10/13/2018,US Postal Service,Washington,DC,City Carrier Assistant 1,40,17.79,0,0,9,0,491110,,,
114450,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/16/2018,7/17/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,,,,,Successful Completion Employed,10/3/2019,,10/13/2018,US Postal Service,Washington,DC,City Carrier Assistant 1,40,17.79,0,0,9,0,491110,,,
114450,DC Infrastructure Academy,608,1K Opportunities,7/16/2018,7/17/2018,Successful Completion,,,,,,,Successful Completion Employed,10/3/2019,,10/13/2018,US Postal Service,Washington,DC,City Carrier Assistant 1,40,17.79,0,0,9,0,491110,,,
